agency_cd	site_no	datetime	tz_cd	151374_00060	151374_00060_cd	151375_00065	151375_00065_cd	151376_00010	151376_00010_cd
5s	15s	20d	6s	14n	10s	14n	10s	14n	10s
USGS	12181000	2021-05-21 08:30	PDT	4330	A	3.56	A	7.2	A
USGS	12181000	2021-05-21 08:45	PDT	4360	A	3.57	A	7.2	A
USGS	12181000	2021-05-21 09:00	PDT	4330	A	3.56	A	7.3	A
USGS	12181000	2021-05-21 09:15	PDT	4360	A	3.57	A	7.4	A
USGS	12181000	2021-05-21 09:30	PDT	4330	A	3.56	A	7.4	A
USGS	12181000	2021-05-21 09:45	PDT	4330	A	3.56	A	7.6	A
USGS	12181000	2021-05-21 10:00	PDT	4330	A	3.56	A	7.6	A
USGS	12181000	2021-05-21 10:15	PDT	4300	A	3.55	A	7.8	A
USGS	12181000	2021-05-21 10:30	PDT	4270	A	3.54	A	7.8	A
USGS	12181000	2021-05-21 10:45	PDT	4270	A	3.54	A	8.0	A
USGS	12181000	2021-05-21 11:00	PDT	4240	A	3.53	A	8.1	A
USGS	12181000	2021-05-21 11:15	PDT	4240	A	3.53	A	8.2	A
USGS	12181000	2021-05-21 11:30	PDT	4240	A	3.53	A	8.3	A
USGS	12181000	2021-05-21 11:45	PDT	4270	A	3.54	A	8.4	A
USGS	12181000	2021-05-21 12:00	PDT	4240	A	3.53	A	8.5	A
USGS	12181000	2021-05-21 12:15	PDT	4240	A	3.53	A	8.6	A
USGS	12181000	2021-05-21 12:30	PDT	4240	A	3.53	A	8.7	A
USGS	12181000	2021-05-21 12:45	PDT	4210	A	3.52	A	8.8	A
USGS	12181000	2021-05-21 13:00	PDT	4210	A	3.52	A	8.9	A
USGS	12181000	2021-05-21 13:15	PDT	4210	A	3.52	A	9.0	A
USGS	12181000	2021-05-21 13:30	PDT	4210	A	3.52	A	9.2	A
USGS	12181000	2021-05-21 13:45	PDT	4210	A	3.52	A	9.3	A
USGS	12181000	2021-05-21 14:00	PDT	4240	A	3.53	A	9.4	A
USGS	12181000	2021-05-21 14:15	PDT	4210	A	3.52	A	9.5	A
USGS	12181000	2021-05-21 14:30	PDT	4180	A	3.51	A	9.6	A
USGS	12181000	2021-05-21 14:45	PDT	4210	A	3.52	A	9.8	A
USGS	12181000	2021-05-21 15:00	PDT	4150	A	3.50	A	9.8	A
USGS	12181000	2021-05-21 15:15	PDT	4210	A	3.52	A	9.9	A
USGS	12181000	2021-05-21 15:30	PDT	4180	A	3.51	A	10.0	A
USGS	12181000	2021-05-21 15:45	PDT	4180	A	3.51	A	10.0	A
USGS	12181000	2021-05-21 16:00	PDT	4150	A	3.50	A	10.0	A
USGS	12181000	2021-05-21 16:15	PDT	4180	A	3.51	A	10.1	A
USGS	12181000	2021-05-21 16:30	PDT	4210	A	3.52	A	10.1	A
USGS	12181000	2021-05-21 16:45	PDT	4180	A	3.51	A	10.1	A
USGS	12181000	2021-05-21 17:00	PDT	4180	A	3.51	A	10.1	A
USGS	12181000	2021-05-21 17:15	PDT	4180	A	3.51	A	10.1	A
USGS	12181000	2021-05-21 17:30	PDT	4210	A	3.52	A	10.1	A
USGS	12181000	2021-05-21 17:45	PDT	4210	A	3.52	A	10.1	A
USGS	12181000	2021-05-21 18:00	PDT	4240	A	3.53	A	10.1	A
USGS	12181000	2021-05-21 18:15	PDT	4210	A	3.52	A	10.1	A
USGS	12181000	2021-05-21 18:30	PDT	4210	A	3.52	A	10.1	A
USGS	12181000	2021-05-21 18:45	PDT	4210	A	3.52	A	10.1	A
USGS	12181000	2021-05-21 19:00	PDT	4240	A	3.53	A	10.0	A
USGS	12181000	2021-05-21 19:15	PDT	4240	A	3.53	A	10.0	A
USGS	12181000	2021-05-21 19:30	PDT	4240	A	3.53	A	9.9	A
USGS	12181000	2021-05-21 19:45	PDT	4270	A	3.54	A	9.8	A
USGS	12181000	2021-05-21 20:00	PDT	4240	A	3.53	A	9.7	A
USGS	12181000	2021-05-21 20:15	PDT	4240	A	3.53	A	9.6	A
USGS	12181000	2021-05-21 20:30	PDT	4270	A	3.54	A	9.5	A
USGS	12181000	2021-05-21 20:45	PDT	4300	A	3.55	A	9.4	A
USGS	12181000	2021-05-21 21:00	PDT	4270	A	3.54	A	9.3	A
USGS	12181000	2021-05-21 21:15	PDT	4300	A	3.55	A	9.2	A
USGS	12181000	2021-05-21 21:30	PDT	4360	A	3.57	A	9.1	A
USGS	12181000	2021-05-21 21:45	PDT	4360	A	3.57	A	9.0	A
USGS	12181000	2021-05-21 22:00	PDT	4360	A	3.57	A	8.9	A
USGS	12181000	2021-05-21 22:15	PDT	4360	A	3.57	A	8.8	A
USGS	12181000	2021-05-21 22:30	PDT	4360	A	3.57	A	8.7	A
USGS	12181000	2021-05-21 22:45	PDT	4360	A	3.57	A	8.6	A
USGS	12181000	2021-05-21 23:00	PDT	4390	A	3.58	A	8.5	A
USGS	12181000	2021-05-21 23:15	PDT	4360	A	3.57	A	8.4	A
USGS	12181000	2021-05-21 23:30	PDT	4390	A	3.58	A	8.4	A
USGS	12181000	2021-05-21 23:45	PDT	4360	A	3.57	A	8.3	A
USGS	12181000	2021-05-22 00:00	PDT	4330	A	3.56	A	8.2	A
USGS	12181000	2021-05-22 00:15	PDT	4300	A	3.55	A	8.1	A
USGS	12181000	2021-05-22 00:30	PDT	4300	A	3.55	A	8.0	A
USGS	12181000	2021-05-22 00:45	PDT	4270	A	3.54	A	7.9	A
USGS	12181000	2021-05-22 01:00	PDT	4270	A	3.54	A	7.9	A
USGS	12181000	2021-05-22 01:15	PDT	4270	A	3.54	A	7.8	A
USGS	12181000	2021-05-22 01:30	PDT	4270	A	3.54	A	7.7	A
USGS	12181000	2021-05-22 01:45	PDT	4270	A	3.54	A	7.7	A
USGS	12181000	2021-05-22 02:00	PDT	4270	A	3.54	A	7.6	A
USGS	12181000	2021-05-22 02:15	PDT	4270	A	3.54	A	7.6	A
USGS	12181000	2021-05-22 02:30	PDT	4270	A	3.54	A	7.5	A
USGS	12181000	2021-05-22 02:45	PDT	4300	A	3.55	A	7.5	A
USGS	12181000	2021-05-22 03:00	PDT	4300	A	3.55	A	7.4	A
USGS	12181000	2021-05-22 03:15	PDT	4330	A	3.56	A	7.4	A
USGS	12181000	2021-05-22 03:30	PDT	4360	A	3.57	A	7.3	A
USGS	12181000	2021-05-22 03:45	PDT	4360	A	3.57	A	7.3	A
USGS	12181000	2021-05-22 04:00	PDT	4360	A	3.57	A	7.3	A
USGS	12181000	2021-05-22 04:15	PDT	4390	A	3.58	A	7.2	A
USGS	12181000	2021-05-22 04:30	PDT	4360	A	3.57	A	7.2	A
USGS	12181000	2021-05-22 04:45	PDT	4360	A	3.57	A	7.2	A
USGS	12181000	2021-05-22 05:00	PDT	4360	A	3.57	A	7.1	A
USGS	12181000	2021-05-22 05:15	PDT	4360	A	3.57	A	7.1	A
USGS	12181000	2021-05-22 05:30	PDT	4360	A	3.57	A	7.1	A
USGS	12181000	2021-05-22 05:45	PDT	4360	A	3.57	A	7.1	A
USGS	12181000	2021-05-22 06:00	PDT	4360	A	3.57	A	7.0	A
USGS	12181000	2021-05-22 06:15	PDT	4360	A	3.57	A	7.0	A
USGS	12181000	2021-05-22 06:30	PDT	4360	A	3.57	A	7.0	A
USGS	12181000	2021-05-22 06:45	PDT	4360	A	3.57	A	7.0	A
USGS	12181000	2021-05-22 07:00	PDT	4360	A	3.57	A	7.0	A
USGS	12181000	2021-05-22 07:15	PDT	4360	A	3.57	A	7.0	A
USGS	12181000	2021-05-22 07:30	PDT	4360	A	3.57	A	7.0	A
USGS	12181000	2021-05-22 07:45	PDT	4390	A	3.58	A	7.0	A
USGS	12181000	2021-05-22 08:00	PDT	4360	A	3.57	A	7.0	A
USGS	12181000	2021-05-22 08:15	PDT	4390	A	3.58	A	7.1	A
USGS	12181000	2021-05-22 08:30	PDT	4360	A	3.57	A	7.2	A
USGS	12181000	2021-05-22 08:45	PDT	4360	A	3.57	A	7.2	A
USGS	12181000	2021-05-22 09:00	PDT	4360	A	3.57	A	7.3	A
USGS	12181000	2021-05-22 09:15	PDT	4330	A	3.56	A	7.4	A
USGS	12181000	2021-05-22 09:30	PDT	4300	A	3.55	A	7.5	A
USGS	12181000	2021-05-22 09:45	PDT	4330	A	3.56	A	7.6	A
USGS	12181000	2021-05-22 10:00	PDT	4300	A	3.55	A	7.7	A
USGS	12181000	2021-05-22 10:15	PDT	4330	A	3.56	A	7.8	A
USGS	12181000	2021-05-22 10:30	PDT	4330	A	3.56	A	7.9	A
USGS	12181000	2021-05-22 10:45	PDT	4330	A	3.56	A	8.0	A
USGS	12181000	2021-05-22 11:00	PDT	4300	A	3.55	A	8.1	A
USGS	12181000	2021-05-22 11:15	PDT	4300	A	3.55	A	8.3	A
USGS	12181000	2021-05-22 11:30	PDT	4300	A	3.55	A	8.4	A
USGS	12181000	2021-05-22 11:45	PDT	4300	A	3.55	A	8.5	A
USGS	12181000	2021-05-22 12:00	PDT	4330	A	3.56	A	8.6	A
USGS	12181000	2021-05-22 12:15	PDT	4300	A	3.55	A	8.8	A
USGS	12181000	2021-05-22 12:30	PDT	4270	A	3.54	A	8.9	A
USGS	12181000	2021-05-22 12:45	PDT	4270	A	3.54	A	9.0	A
USGS	12181000	2021-05-22 13:00	PDT	4270	A	3.54	A	9.1	A
USGS	12181000	2021-05-22 13:15	PDT	4240	A	3.53	A	9.3	A
USGS	12181000	2021-05-22 13:30	PDT	4270	A	3.54	A	9.4	A
USGS	12181000	2021-05-22 13:45	PDT	4270	A	3.54	A	9.5	A
USGS	12181000	2021-05-22 14:00	PDT	4270	A	3.54	A	9.6	A
USGS	12181000	2021-05-22 14:15	PDT	4240	A	3.53	A	9.8	A
USGS	12181000	2021-05-22 14:30	PDT	4240	A	3.53	A	9.9	A
USGS	12181000	2021-05-22 14:45	PDT	4270	A	3.54	A	10.0	A
USGS	12181000	2021-05-22 15:00	PDT	4270	A	3.54	A	10.1	A
USGS	12181000	2021-05-22 15:15	PDT	4270	A	3.54	A	10.2	A
USGS	12181000	2021-05-22 15:30	PDT	4270	A	3.54	A	10.3	A
USGS	12181000	2021-05-22 15:45	PDT	4300	A	3.55	A	10.3	A
USGS	12181000	2021-05-22 16:00	PDT	4300	A	3.55	A	10.4	A
USGS	12181000	2021-05-22 16:15	PDT	4300	A	3.55	A	10.4	A
USGS	12181000	2021-05-22 16:30	PDT	4300	A	3.55	A	10.5	A
USGS	12181000	2021-05-22 16:45	PDT	4360	A	3.57	A	10.5	A
USGS	12181000	2021-05-22 17:00	PDT	4360	A	3.57	A	10.5	A
USGS	12181000	2021-05-22 17:15	PDT	4390	A	3.58	A	10.5	A
USGS	12181000	2021-05-22 17:30	PDT	4360	A	3.57	A	10.5	A
USGS	12181000	2021-05-22 17:45	PDT	4360	A	3.57	A	10.5	A
USGS	12181000	2021-05-22 18:00	PDT	4390	A	3.58	A	10.4	A
USGS	12181000	2021-05-22 18:15	PDT	4390	A	3.58	A	10.4	A
USGS	12181000	2021-05-22 18:30	PDT	4390	A	3.58	A	10.4	A
USGS	12181000	2021-05-22 18:45	PDT	4430	A	3.59	A	10.4	A
USGS	12181000	2021-05-22 19:00	PDT	4430	A	3.59	A	10.4	A
USGS	12181000	2021-05-22 19:15	PDT	4460	A	3.60	A	10.4	A
USGS	12181000	2021-05-22 19:30	PDT	4490	A	3.61	A	10.3	A
USGS	12181000	2021-05-22 19:45	PDT	4520	A	3.62	A	10.2	A
USGS	12181000	2021-05-22 20:00	PDT	4520	A	3.62	A	10.1	A
USGS	12181000	2021-05-22 20:15	PDT	4520	A	3.62	A	10.0	A
USGS	12181000	2021-05-22 20:30	PDT	4550	A	3.63	A	10.0	A
USGS	12181000	2021-05-22 20:45	PDT	4550	A	3.63	A	9.9	A
USGS	12181000	2021-05-22 21:00	PDT	4610	A	3.65	A	9.8	A
USGS	12181000	2021-05-22 21:15	PDT	4610	A	3.65	A	9.7	A
USGS	12181000	2021-05-22 21:30	PDT	4640	A	3.66	A	9.6	A
USGS	12181000	2021-05-22 21:45	PDT	4640	A	3.66	A	9.5	A
USGS	12181000	2021-05-22 22:00	PDT	4670	A	3.67	A	9.4	A
USGS	12181000	2021-05-22 22:15	PDT	4710	A	3.68	A	9.3	A
USGS	12181000	2021-05-22 22:30	PDT	4670	A	3.67	A	9.2	A
USGS	12181000	2021-05-22 22:45	PDT	4710	A	3.68	A	9.1	A
USGS	12181000	2021-05-22 23:00	PDT	4740	A	3.69	A	9.0	A
USGS	12181000	2021-05-22 23:15	PDT	4740	A	3.69	A	8.9	A
USGS	12181000	2021-05-22 23:30	PDT	4740	A	3.69	A	8.8	A
USGS	12181000	2021-05-22 23:45	PDT	4770	A	3.70	A	8.6	A
USGS	12181000	2021-05-23 00:00	PDT	4800	A	3.71	A	8.5	A
USGS	12181000	2021-05-23 00:15	PDT	4800	A	3.71	A	8.4	A
USGS	12181000	2021-05-23 00:30	PDT	4830	A	3.72	A	8.3	A
USGS	12181000	2021-05-23 00:45	PDT	4800	A	3.71	A	8.3	A
USGS	12181000	2021-05-23 01:00	PDT	4830	A	3.72	A	8.2	A
USGS	12181000	2021-05-23 01:15	PDT	4860	A	3.73	A	8.1	A
USGS	12181000	2021-05-23 01:30	PDT	4860	A	3.73	A	8.1	A
USGS	12181000	2021-05-23 01:45	PDT	4860	A	3.73	A	8.0	A
USGS	12181000	2021-05-23 02:00	PDT	4860	A	3.73	A	7.9	A
USGS	12181000	2021-05-23 02:15	PDT	4900	A	3.74	A	7.9	A
USGS	12181000	2021-05-23 02:30	PDT	4830	A	3.72	A	7.8	A
USGS	12181000	2021-05-23 02:45	PDT	4860	A	3.73	A	7.8	A
USGS	12181000	2021-05-23 03:00	PDT	4860	A	3.73	A	7.8	A
USGS	12181000	2021-05-23 03:15	PDT	4860	A	3.73	A	7.7	A
USGS	12181000	2021-05-23 03:30	PDT	4900	A	3.74	A	7.7	A
USGS	12181000	2021-05-23 03:45	PDT	4900	A	3.74	A	7.6	A
USGS	12181000	2021-05-23 04:00	PDT	4900	A	3.74	A	7.6	A
USGS	12181000	2021-05-23 04:15	PDT	4930	A	3.75	A	7.6	A
USGS	12181000	2021-05-23 04:30	PDT	4930	A	3.75	A	7.6	A
USGS	12181000	2021-05-23 04:45	PDT	4930	A	3.75	A	7.5	A
USGS	12181000	2021-05-23 05:00	PDT	4900	A	3.74	A	7.5	A
USGS	12181000	2021-05-23 05:15	PDT	4930	A	3.75	A	7.5	A
USGS	12181000	2021-05-23 05:30	PDT	4930	A	3.75	A	7.5	A
USGS	12181000	2021-05-23 05:45	PDT	4930	A	3.75	A	7.5	A
USGS	12181000	2021-05-23 06:00	PDT	4960	A	3.76	A	7.4	A
USGS	12181000	2021-05-23 06:15	PDT	4930	A	3.75	A	7.4	A
USGS	12181000	2021-05-23 06:30	PDT	4900	A	3.74	A	7.4	A
USGS	12181000	2021-05-23 06:45	PDT	4930	A	3.75	A	7.4	A
USGS	12181000	2021-05-23 07:00	PDT	4900	A	3.74	A	7.4	A
USGS	12181000	2021-05-23 07:15	PDT	4930	A	3.75	A	7.4	A
USGS	12181000	2021-05-23 07:30	PDT	4900	A	3.74	A	7.4	A
USGS	12181000	2021-05-23 07:45	PDT	4900	A	3.74	A	7.4	A
USGS	12181000	2021-05-23 08:00	PDT	4900	A	3.74	A	7.4	A
USGS	12181000	2021-05-23 08:15	PDT	4860	A	3.73	A	7.5	A
USGS	12181000	2021-05-23 08:30	PDT	4900	A	3.74	A	7.5	A
USGS	12181000	2021-05-23 08:45	PDT	4900	A	3.74	A	7.6	A
USGS	12181000	2021-05-23 09:00	PDT	4860	A	3.73	A	7.6	A
USGS	12181000	2021-05-23 09:15	PDT	4860	A	3.73	A	7.8	A
USGS	12181000	2021-05-23 09:30	PDT	4860	A	3.73	A	7.8	A
USGS	12181000	2021-05-23 09:45	PDT	4830	A	3.72	A	7.8	A
USGS	12181000	2021-05-23 10:00	PDT	4830	A	3.72	A	7.8	A
USGS	12181000	2021-05-23 10:15	PDT	4830	A	3.72	A	7.8	A
USGS	12181000	2021-05-23 10:30	PDT	4800	A	3.71	A	7.9	A
USGS	12181000	2021-05-23 10:45	PDT	4830	A	3.72	A	7.9	A
USGS	12181000	2021-05-23 11:00	PDT	4800	A	3.71	A	7.9	A
USGS	12181000	2021-05-23 11:15	PDT	4830	A	3.72	A	7.9	A
USGS	12181000	2021-05-23 11:30	PDT	4800	A	3.71	A	8.0	A
USGS	12181000	2021-05-23 11:45	PDT	4830	A	3.72	A	8.0	A
USGS	12181000	2021-05-23 12:00	PDT	4800	A	3.71	A	8.1	A
USGS	12181000	2021-05-23 12:15	PDT	4800	A	3.71	A	8.1	A
USGS	12181000	2021-05-23 12:30	PDT	4800	A	3.71	A	8.1	A
USGS	12181000	2021-05-23 12:45	PDT	4800	A	3.71	A	8.2	A
USGS	12181000	2021-05-23 13:00	PDT	4800	A	3.71	A	8.2	A
USGS	12181000	2021-05-23 13:15	PDT	4800	A	3.71	A	8.3	A
USGS	12181000	2021-05-23 13:30	PDT	4800	A	3.71	A	8.3	A
USGS	12181000	2021-05-23 13:45	PDT	4770	A	3.70	A	8.4	A
USGS	12181000	2021-05-23 14:00	PDT	4770	A	3.70	A	8.4	A
USGS	12181000	2021-05-23 14:15	PDT	4770	A	3.70	A	8.4	A
USGS	12181000	2021-05-23 14:30	PDT	4770	A	3.70	A	8.4	A
USGS	12181000	2021-05-23 14:45	PDT	4770	A	3.70	A	8.5	A
USGS	12181000	2021-05-23 15:00	PDT	4740	A	3.69	A	8.5	A
USGS	12181000	2021-05-23 15:15	PDT	4770	A	3.70	A	8.5	A
USGS	12181000	2021-05-23 15:30	PDT	4740	A	3.69	A	8.5	A
USGS	12181000	2021-05-23 15:45	PDT	4770	A	3.70	A	8.5	A
USGS	12181000	2021-05-23 16:00	PDT	4740	A	3.69	A	8.4	A
USGS	12181000	2021-05-23 16:15	PDT	4770	A	3.70	A	8.4	A
USGS	12181000	2021-05-23 16:30	PDT	4740	A	3.69	A	8.4	A
USGS	12181000	2021-05-23 16:45	PDT	4770	A	3.70	A	8.4	A
USGS	12181000	2021-05-23 17:00	PDT	4770	A	3.70	A	8.4	A
USGS	12181000	2021-05-23 17:15	PDT	4770	A	3.70	A	8.4	A
USGS	12181000	2021-05-23 17:30	PDT	4740	A	3.69	A	8.4	A
USGS	12181000	2021-05-23 17:45	PDT	4740	A	3.69	A	8.3	A
USGS	12181000	2021-05-23 18:00	PDT	4740	A	3.69	A	8.3	A
USGS	12181000	2021-05-23 18:15	PDT	4740	A	3.69	A	8.3	A
USGS	12181000	2021-05-23 18:30	PDT	4710	A	3.68	A	8.3	A
USGS	12181000	2021-05-23 18:45	PDT	4740	A	3.69	A	8.3	A
USGS	12181000	2021-05-23 19:00	PDT	4740	A	3.69	A	8.3	A
USGS	12181000	2021-05-23 19:15	PDT	4770	A	3.70	A	8.2	A
USGS	12181000	2021-05-23 19:30	PDT	4740	A	3.69	A	8.2	A
USGS	12181000	2021-05-23 19:45	PDT	4770	A	3.70	A	8.2	A
USGS	12181000	2021-05-23 20:00	PDT	4740	A	3.69	A	8.2	A
USGS	12181000	2021-05-23 20:15	PDT	4770	A	3.70	A	8.2	A
USGS	12181000	2021-05-23 20:30	PDT	4770	A	3.70	A	8.1	A
USGS	12181000	2021-05-23 20:45	PDT	4740	A	3.69	A	8.1	A
USGS	12181000	2021-05-23 21:00	PDT	4770	A	3.70	A	8.1	A
USGS	12181000	2021-05-23 21:15	PDT	4770	A	3.70	A	8.0	A
USGS	12181000	2021-05-23 21:30	PDT	4770	A	3.70	A	8.0	A
USGS	12181000	2021-05-23 21:45	PDT	4770	A	3.70	A	8.0	A
USGS	12181000	2021-05-23 22:00	PDT	4770	A	3.70	A	8.0	A
USGS	12181000	2021-05-23 22:15	PDT	4740	A	3.69	A	8.0	A
USGS	12181000	2021-05-23 22:30	PDT	4770	A	3.70	A	7.9	A
USGS	12181000	2021-05-23 22:45	PDT	4740	A	3.69	A	7.9	A
USGS	12181000	2021-05-23 23:00	PDT	4770	A	3.70	A	7.9	A
USGS	12181000	2021-05-23 23:15	PDT	4740	A	3.69	A	7.9	A
USGS	12181000	2021-05-23 23:30	PDT	4770	A	3.70	A	7.9	A
USGS	12181000	2021-05-23 23:45	PDT	4770	A	3.70	A	7.9	A
USGS	12181000	2021-05-24 00:00	PDT	4800	A	3.71	A	7.8	A
USGS	12181000	2021-05-24 00:15	PDT	4800	A	3.71	A	7.8	A
